CODE	POP_R	POP_V	POP_A	POP_P	POP_C	POP_E	POP_O	POP_S	XSUM
22176535	5	0	0	0	0	0	0	2	7
22398121	1	0	0	0	0	0	0	1	2
41175778	3	0	0	0	0	0	0	2	5
22689087	2	0	0	0	0	2	0	0	4
22194312	0	0	0	0	0	0	0	1	1
22290834	4	0	0	0	0	0	0	1	5
22359877	0	0	0	0	0	0	0	2	2
22363891	1	0	0	0	0	0	0	0	1
22377719	1	0	0	0	0	0	0	0	1
22084002	1	0	0	0	0	0	0	0	1
21723231	3	0	0	0	0	0	0	0	3
22358439	0	0	0	0	0	0	0	1	1
22082697	4	0	0	0	0	0	0	0	4
22188282	3	0	0	0	0	0	0	1	4
22081836	1	0	1	0	0	0	0	2	4
26644843	1	0	0	0	0	0	0	0	1
26141892	1	0	1	0	0	0	0	1	3
21772029	1	0	1	0	0	0	0	0	2
21695148	0	0	1	0	0	0	0	0	1
22261877	2	0	0	0	0	0	0	0	2
22282122	1	0	0	0	0	0	0	2	3
27736407	2	0	0	0	0	0	0	0	2
22330704	0	0	0	0	0	0	0	2	2
21944768	4	1	0	0	0	0	0	1	6
24987123	4	0	1	0	0	0	0	0	5
22177655	3	1	2	0	0	0	0	2	8
22716645	0	1	1	0	0	0	0	0	2
22332014	0	0	0	0	0	0	0	1	1
21705801	2	0	0	0	0	0	0	0	2
22040358	0	1	0	0	0	0	0	0	1
21794022	5	0	1	0	0	0	0	1	7
22079629	2	0	0	0	0	0	0	1	3
22197079	2	0	0	0	0	0	0	0	2
21767009	1	0	0	0	0	0	0	0	1
21692611	1	0	0	0	0	0	0	0	1
21799768	1	0	0	0	0	0	0	0	1
22092102	0	0	0	0	0	0	0	1	1
21894477	3	0	0	0	0	0	0	0	3
21858519	1	0	0	0	0	0	0	0	1
22723625	6	0	0	0	0	0	0	0	6
41204263	0	0	0	0	0	0	1	0	1
22189629	0	0	0	0	0	0	0	1	1
22103091	1	0	0	0	0	0	0	0	1
28192923	3	0	1	0	0	0	0	1	5
22381210	2	0	0	0	0	0	0	0	2
21754128	0	0	0	0	0	0	0	1	1
21722161	0	0	2	0	0	0	0	0	2
22383336	0	0	0	0	0	0	0	1	1
22218009	0	0	1	0	0	0	0	1	2
22210083	1	0	0	0	0	0	0	0	1
21945519	2	0	0	0	0	0	0	1	3
21699330	4	0	0	0	0	0	0	0	4
22043870	1	0	0	0	0	0	0	0	1
22324241	0	0	0	0	0	0	0	1	1
22105506	1	0	0	0	0	0	0	0	1
22363483	3	0	0	0	0	0	0	0	3
21798133	1	0	0	0	0	0	0	0	1
22301712	1	0	0	0	0	0	0	1	2
22357611	0	0	0	0	0	0	0	2	2
21966044	0	0	0	0	0	0	0	1	1
22022287	1	0	0	0	0	0	0	0	1
22287540	0	0	0	0	0	0	0	1	1
21952574	3	0	0	0	0	0	0	0	3
22240128	1	0	0	0	0	0	0	0	1
21960909	0	0	0	0	0	0	0	11	11
22331026	0	0	0	0	0	0	0	1	1
22074295	5	0	0	0	0	0	0	0	5
24991112	1	0	0	0	0	0	0	0	1
22173137	1	0	0	0	0	0	0	0	1
22699287	0	0	0	0	0	0	0	1	1
21739609	2	0	0	0	0	0	0	1	3
22003304	0	0	0	0	0	0	0	4	4
22166351	1	0	0	0	0	0	0	0	1
22078223	1	0	1	0	0	0	0	1	3
22087737	4	0	0	0	0	0	0	0	4
27469701	1	0	0	0	0	0	0	0	1
21909491	0	0	0	0	0	0	0	1	1
22176331	0	0	3	0	0	0	0	0	3
22186344	0	0	0	0	0	0	0	1	1
28038991	2	0	0	0	0	0	0	1	3
22079904	2	0	0	0	0	0	0	0	2
22154248	4	0	0	0	0	0	0	0	4
26014645	2	0	1	0	0	0	0	1	4
21949182	4	0	0	0	0	0	0	1	5
21792011	2	0	0	0	0	0	0	0	2
21782377	0	0	0	0	0	0	0	1	1
21768722	5	0	0	0	0	0	0	1	6
22767312	1	0	0	0	0	0	0	0	1
22365532	1	0	0	0	0	0	0	3	4
22398937	0	0	0	0	0	0	0	1	1
25980718	1	0	0	0	0	0	0	0	1
22359206	1	0	0	0	0	0	0	0	1
22749527	3	0	0	0	0	0	0	0	3
22366211	1	0	0	0	0	0	0	1	2
22101748	5	0	0	0	0	0	0	0	5
22085947	2	0	0	0	0	0	0	0	2
22692169	3	0	0	0	0	0	0	0	3
22206370	1	0	0	0	0	0	0	0	1
22160370	5	0	0	0	0	0	0	0	5
22742654	1	0	1	0	0	0	0	0	2
22192786	1	0	0	0	0	0	0	0	1
22372997	1	0	0	0	0	0	0	1	2
22217541	0	0	1	0	0	0	0	1	2
21968276	4	0	0	0	0	0	0	0	4
22182586	5	0	1	0	0	0	0	3	9
22379371	2	0	0	0	0	0	0	0	2
22192107	3	0	0	0	0	0	0	3	6
22156364	2	0	0	0	0	0	0	0	2
22371133	1	0	0	0	0	0	0	0	1
21968489	0	0	0	0	0	0	0	1	1
21773807	1	0	0	0	0	0	0	0	1
22396985	1	0	0	0	0	0	0	0	1
22193545	1	0	0	0	0	0	0	2	3
21771693	3	0	0	0	0	0	0	0	3
21811326	0	0	1	0	0	0	0	0	1
21713499	2	0	0	0	0	0	0	2	4
22352325	1	0	0	0	0	0	0	0	1
21792321	1	0	0	0	0	0	0	1	2
28010060	1	0	0	0	0	0	0	0	1
21868859	1	0	0	0	0	0	0	0	1
22028927	0	0	0	0	0	0	0	2	2
22254641	1	0	0	0	0	0	0	1	2
26213664	3	0	0	0	0	0	0	0	3
21774927	4	0	0	0	0	0	0	1	5
22044001	1	0	0	0	0	0	0	0	1
22107061	1	0	0	0	0	0	0	0	1
21695784	3	0	0	0	0	0	0	1	4
22388419	2	0	0	0	0	0	0	2	4
21943486	1	0	1	0	0	0	0	0	2
41908538	2	0	0	0	0	0	0	0	2
22358421	1	0	0	0	0	0	0	0	1
22357785	1	0	0	0	0	0	0	1	2
22223151	0	0	0	0	0	0	0	2	2
21734640	1	0	0	0	0	0	0	1	2
22085041	1	0	1	0	0	0	0	0	2
22328033	0	0	0	0	0	0	0	2	2
22329587	3	0	0	0	0	0	0	0	3
22196463	1	0	0	0	0	0	0	0	1
27970426	0	0	0	0	0	0	0	1	1
22261338	1	0	0	0	0	0	0	1	2
21727236	0	0	1	0	0	0	0	0	1
22007423	1	0	0	0	0	0	0	0	1
21748675	1	0	0	0	0	0	0	0	1
21791627	2	0	0	0	0	0	0	0	2
22377387	2	0	0	0	0	0	0	0	2
21709335	3	0	1	0	0	0	0	0	4
21962049	1	0	0	0	0	0	0	0	1
22738371	0	0	0	0	0	0	0	2	2
22018441	1	1	0	0	0	0	0	0	2
22242317	1	0	0	0	0	0	0	0	1
22216049	0	0	0	0	0	0	0	2	2
22264361	3	0	0	0	0	0	0	2	5
22193529	2	0	0	0	0	0	0	1	3
25011766	1	0	0	0	0	0	0	1	2
21740879	0	0	1	0	0	0	0	0	1
22159380	2	0	0	0	0	0	0	0	2
21948259	3	0	0	0	0	0	0	0	3
22149465	3	0	0	0	0	0	0	0	3
22191640	1	0	0	0	0	0	0	0	1
26035545	1	0	0	0	0	0	0	0	1
21908893	1	0	0	0	0	0	0	0	1
22298860	7	0	0	0	0	0	0	0	7
22301721	3	0	1	0	0	0	0	0	4
22239421	0	0	0	0	0	0	0	2	2
21969469	1	0	0	0	0	0	0	1	2
21943770	0	0	0	0	0	0	0	1	1
22733523	2	0	0	0	0	0	0	0	2
22372113	1	0	0	0	0	0	0	1	2
21692084	3	0	0	0	0	0	0	1	4
22208968	0	0	0	0	0	0	0	2	2
22169938	5	0	1	0	0	0	0	1	7
22293019	2	0	0	0	0	0	0	1	3
22082921	0	0	1	0	0	0	0	0	1
22321411	0	0	0	0	0	0	0	2	2
30486769	0	0	0	0	0	0	0	1	1
22232770	1	0	0	0	0	0	0	0	1
21693722	0	0	1	0	0	0	0	0	1
22211799	2	0	0	0	0	0	0	0	2
22380795	1	0	0	0	0	0	0	0	1
22085661	3	0	0	0	0	0	0	1	4
22198512	1	0	0	0	0	0	0	1	2
22221093	0	0	1	0	0	0	0	0	1
21713103	4	0	0	0	0	0	0	1	5
22198989	1	0	0	0	0	0	0	0	1
22180036	7	0	0	0	0	0	0	3	10
41531833	1	0	0	0	0	0	0	0	1
21952418	5	0	0	0	0	0	0	1	6
22030212	0	0	0	0	0	0	0	1	1
22040731	1	0	0	0	0	0	0	0	1
21709441	0	0	1	0	0	0	0	0	1
21806349	1	0	0	0	0	0	0	0	1
21777152	0	0	0	0	0	0	0	1	1
21727091	2	0	1	0	0	1	0	0	4
21992380	1	0	0	0	0	0	0	0	1
21715181	2	0	1	0	0	0	0	1	4
22082727	2	0	1	0	0	0	0	0	3
22173463	0	0	0	0	0	0	0	1	1
22388834	1	0	0	0	0	0	0	0	1
22320121	0	0	0	0	0	0	0	1	1
21791112	3	0	0	0	0	0	0	0	3
28350197	1	0	0	0	0	0	0	0	1
22321403	2	0	0	0	0	0	0	1	3
22195301	1	0	0	0	0	0	0	0	1
21905631	1	0	0	0	0	0	0	0	1
22197664	2	0	0	0	0	0	0	0	2
21746141	2	0	0	0	0	0	0	0	2
22159461	0	0	0	0	0	0	0	1	1
22352643	1	0	0	0	0	0	0	0	1
22397485	0	0	0	0	0	0	0	1	1
22261443	1	0	0	0	0	0	0	0	1
21761761	1	0	3	0	0	0	0	0	4
27424138	1	0	0	0	0	0	0	0	1
22218416	0	0	0	0	0	0	0	1	1
21903344	0	0	0	0	0	0	0	1	1
22186719	1	0	0	0	0	0	0	0	1
22360751	2	0	0	0	0	0	0	0	2
21719624	0	0	3	0	0	0	0	0	3
21965676	0	0	0	0	0	0	0	1	1
22289127	2	0	0	0	0	0	0	0	2
21869839	2	0	0	0	0	0	0	0	2
21865949	5	0	1	0	0	1	0	2	9
21712328	4	0	0	0	0	0	0	3	7
73267775	5	0	0	0	0	0	0	1	6
21906360	1	0	0	0	0	0	0	0	1
22088601	2	0	0	0	0	0	0	0	2
22214640	1	0	0	0	0	0	0	1	2
22332871	1	0	0	0	0	0	0	0	1
22374281	0	0	0	0	0	0	0	1	1
22211748	0	0	1	0	0	0	0	2	3
21745366	2	0	0	0	0	0	0	0	2
21802734	0	0	0	0	0	0	0	1	1
22089993	0	0	0	0	0	0	0	1	1
75071746	4	1	0	0	0	0	0	2	7
21953929	0	0	2	2	0	0	0	0	4
22383743	2	0	0	0	0	0	0	0	2
21757852	1	0	0	0	0	0	0	0	1
22092200	0	0	0	0	0	0	0	1	1
25514733	0	0	2	0	0	1	0	0	3
77687809	2	1	0	0	0	0	0	0	3
22087648	0	0	0	0	0	0	0	2	2
22265686	0	0	0	0	0	0	0	1	1
22025723	1	0	0	0	0	0	0	0	1
25176234	0	0	0	0	0	1	0	0	1
21694249	2	0	0	0	0	0	0	1	3
22392203	1	0	0	0	0	0	0	4	5
22376917	0	0	0	0	0	0	0	1	1
22190988	4	0	0	0	0	0	0	0	4
22371591	0	0	0	0	0	0	0	1	1
22188088	3	0	0	0	0	0	0	3	6
22306684	3	0	2	0	0	0	0	1	6
22764810	1	0	0	0	0	0	0	0	1
21777438	3	0	0	0	0	0	0	1	4
22321365	2	0	0	0	0	0	0	0	2
26075075	0	0	0	1	0	0	0	0	1
21732361	0	0	1	1	0	0	0	0	2
21951331	2	0	0	0	0	0	0	1	3
21964343	5	0	4	0	0	0	0	2	11
22390332	1	0	1	0	0	0	0	0	2
22357386	2	0	0	0	0	0	0	0	2
22384502	1	0	2	0	0	0	0	0	3
22363301	1	0	0	0	0	0	0	0	1
25097571	2	0	0	0	0	0	0	0	2
22352007	0	0	1	0	0	0	0	0	1
22358382	1	0	0	0	0	0	0	1	2
22362479	1	0	0	0	0	0	0	0	1
22387331	1	0	0	0	0	0	0	0	1
22084703	4	0	0	0	0	0	0	0	4
21998167	1	0	0	0	0	0	0	0	1
22087672	2	0	0	0	0	0	0	1	3
22079211	1	0	0	0	0	0	0	0	1
22200762	1	0	0	0	0	0	0	1	2
22208798	2	0	0	0	0	0	0	1	3
22212108	1	0	1	0	0	0	0	1	3
22168729	2	0	0	0	0	0	0	2	4
22200215	2	0	0	0	0	0	0	1	3
22289267	2	0	0	0	0	0	0	0	2
22203681	7	0	0	0	0	0	0	0	7
22709843	0	0	0	0	0	0	0	1	1
22203729	10	0	0	0	0	0	0	0	10
26731983	4	0	0	0	0	0	0	0	4
22190091	4	0	0	0	0	0	0	1	5
21691533	1	0	0	0	0	0	0	1	2
22207139	2	0	0	0	0	0	0	1	3
22081241	1	0	0	0	0	0	0	0	1
21777063	5	0	0	0	0	0	0	0	5
73565776	0	0	0	0	0	1	0	0	1
22289283	3	0	0	0	0	0	0	0	3
22093541	1	0	0	0	0	0	0	1	2
24990507	2	0	0	0	0	0	0	1	3
21786933	5	0	0	0	0	0	0	0	5
22185691	1	0	0	0	0	0	0	0	1
21953511	9	0	0	0	0	0	0	3	12
21743142	0	0	0	0	0	0	0	2	2
22028960	0	0	0	0	0	0	0	1	1
22078070	1	0	0	0	0	0	0	0	1
21792020	1	0	0	0	0	0	0	1	2
22165711	1	0	0	0	0	0	0	0	1
22174630	1	0	0	0	0	0	0	0	1
21746079	6	0	0	0	0	0	0	1	7
22093915	0	1	0	0	0	0	0	0	1
21867291	1	0	0	0	0	0	0	1	2
21961735	1	0	0	0	0	0	0	0	1
22021302	1	0	0	0	0	0	0	0	1
21913935	2	0	0	0	0	0	0	2	4
22396756	1	0	0	0	0	0	0	0	1
22150641	3	0	0	0	0	0	0	0	3
21906971	6	0	1	0	0	0	0	2	9
22353887	1	0	0	0	0	0	0	0	1
22372229	2	0	0	0	0	0	0	1	3
22040820	1	0	0	0	0	0	0	0	1
22290290	8	0	0	0	0	0	0	1	9
22267689	2	0	0	0	0	0	0	1	3
21998141	1	0	0	0	0	0	0	0	1
21793506	1	0	0	0	0	0	0	0	1
22191135	0	0	0	0	0	0	0	1	1
21789517	1	0	0	0	0	0	0	0	1
22390791	2	0	0	0	0	0	0	0	2
22153845	1	0	0	0	0	0	0	0	1
22316671	1	0	0	0	0	0	0	0	1
22150994	2	0	2	0	0	0	0	0	4
22362649	1	0	0	0	0	0	0	1	2
27613381	1	0	0	0	0	0	0	0	1
22215808	1	0	0	0	0	0	0	1	2
22173251	1	0	0	0	0	0	0	2	3
21795541	5	0	0	0	0	0	0	1	6
22041893	4	0	0	0	0	0	0	2	6
22359150	1	0	0	0	0	0	0	0	1
21946817	3	0	0	0	0	0	0	0	3
22040412	3	0	0	0	0	0	0	0	3
22220810	1	0	0	0	0	0	0	0	1
22287833	1	0	0	0	0	0	0	0	1
22194151	1	0	0	0	0	0	0	0	1
22288678	3	0	0	0	0	0	0	0	3
21712107	3	0	3	0	0	0	0	0	6
25852205	0	0	3	2	0	1	0	0	6
22394974	1	0	0	0	0	0	0	0	1
22084657	3	0	0	0	0	0	0	0	3
21734542	0	0	1	0	0	1	0	0	2
26114771	1	0	1	3	0	0	0	0	5
22320431	2	0	0	0	0	0	0	0	2
21776890	1	0	1	0	0	0	0	2	4
21758182	1	0	0	0	0	0	0	0	1
21764263	1	0	0	0	0	0	0	0	1
22285989	1	0	0	0	0	0	0	1	2
22198571	1	0	0	0	0	0	0	0	1
22076425	0	0	1	0	0	0	0	0	1
21693706	2	0	2	0	0	0	0	0	4
22303235	2	0	0	0	0	0	0	0	2
21869626	1	0	0	0	0	0	0	0	1
21874255	1	0	0	0	0	0	0	1	2
21969035	2	0	0	0	0	0	0	1	3
40257193	1	0	0	0	0	0	0	0	1
22318704	0	0	0	0	0	0	0	1	1
22752951	1	0	0	0	0	0	0	0	1
22366539	1	0	0	0	0	0	0	1	2
22324054	2	0	0	0	0	0	0	1	3
22391134	2	0	0	0	0	0	0	0	2
22361910	0	0	0	0	0	0	0	1	1
26005816	3	0	0	0	0	0	0	0	3
22363441	1	0	0	0	0	0	0	1	2
22386181	1	0	0	0	0	0	0	0	1
41218256	2	0	0	0	0	0	0	0	2
22398996	1	0	0	0	0	0	0	0	1
22098445	2	0	0	0	0	0	0	1	3
22078991	1	0	0	0	0	0	0	0	1
22187189	1	0	0	0	0	0	0	0	1
22259465	1	0	0	0	0	0	0	1	2
22281860	3	0	0	0	0	0	0	3	6
22204482	2	0	0	0	0	0	0	0	2
22190147	4	0	0	0	0	0	0	2	6
22212426	1	0	0	0	0	0	0	0	1
22161619	2	0	0	0	0	0	0	0	2
22200355	1	0	0	0	0	0	0	0	1
22238727	1	0	0	0	0	0	0	0	1
22291865	7	0	0	0	0	0	0	1	8
22164219	3	0	0	0	0	0	0	1	4
22178627	5	0	2	0	0	0	0	1	8
22209549	3	0	0	0	0	0	0	1	4
22290711	5	0	0	0	0	0	0	0	5
22098895	1	0	0	0	0	0	0	0	1
21799806	0	0	0	0	0	0	0	1	1
22368477	0	0	1	0	0	0	0	0	1
21758620	0	0	1	0	0	0	0	0	1
22076883	2	0	0	0	0	0	0	4	6
74118358	3	0	0	0	0	0	0	0	3
22197800	1	0	0	0	0	0	0	0	1
22656596	0	0	0	0	0	0	0	1	1
22358510	1	0	0	0	0	0	0	0	1
21712727	0	0	4	0	0	0	0	0	4
22398007	0	0	0	0	0	0	0	2	2
21719977	0	0	0	0	0	0	0	2	2
40443671	5	0	0	0	0	0	0	0	5
22311408	5	0	0	0	0	0	0	4	9
22202978	3	0	0	0	0	0	0	1	4
22193871	0	0	0	0	0	0	0	1	1
21859019	0	0	0	0	0	0	0	1	1
22181164	3	1	0	0	0	0	0	2	6
22207660	4	0	1	0	0	0	0	0	5
21738742	1	0	0	0	0	0	0	2	3
21710325	1	0	2	0	0	0	0	0	3
22348778	1	0	0	0	0	0	0	0	1
22194819	3	0	0	0	0	0	0	0	3
21995745	0	0	0	0	0	0	0	2	2
22196544	1	0	0	0	0	0	0	0	1
22365141	1	0	0	0	0	0	0	0	1
22079084	5	0	0	0	0	0	0	1	6
21712492	2	0	0	0	0	0	0	1	3
22764925	2	0	0	0	0	0	0	1	3
22365818	3	0	0	0	0	0	0	0	3
28038193	0	0	0	0	0	0	0	1	1
21709483	1	0	0	0	0	0	0	0	1
21868026	0	0	0	1	0	0	0	0	1
22181334	2	0	0	0	0	0	0	0	2
21946655	3	0	0	0	0	0	0	1	4
21692858	3	0	0	0	0	0	0	0	3
22169067	7	0	0	0	0	0	0	0	7
22027882	0	0	0	0	0	0	0	1	1
22197061	2	0	0	0	0	0	0	0	2
22196781	2	0	0	0	0	0	0	0	2
25704435	4	0	0	0	0	0	0	0	4
26736276	0	0	0	0	0	0	0	1	1
22396411	2	0	0	0	0	0	0	0	2
21799857	1	0	0	0	0	0	0	1	2
21749761	0	0	0	0	0	0	0	8	8
22395806	1	0	0	0	0	0	0	0	1
27141390	1	0	0	0	0	0	0	0	1
22211411	1	0	0	0	0	0	0	1	2
22321560	1	0	0	0	0	0	0	0	1
22029613	0	0	0	0	0	0	0	1	1
22195106	2	0	0	0	0	0	0	0	2
21709114	0	0	4	0	0	0	0	0	4
21711348	0	0	2	7	0	0	0	0	9
22767916	0	0	1	0	0	0	0	0	1
22079181	1	0	0	0	0	0	0	0	1
21741859	0	0	0	0	0	0	0	1	1
22028161	1	0	0	0	0	0	0	0	1
22382151	1	0	0	0	0	0	0	1	2
21758191	1	0	0	0	0	0	0	0	1
21945535	0	0	0	0	0	0	0	2	2
21725225	6	0	0	0	0	0	0	0	6
22153691	1	0	0	0	0	0	0	0	1
22627553	0	0	1	0	0	0	0	0	1
21709092	0	0	0	1	0	0	0	0	1
22042903	3	0	0	1	0	0	0	2	6
22365214	1	0	0	0	0	0	0	1	2
22366253	2	0	0	0	0	0	0	0	2
22372385	1	0	0	0	0	0	0	0	1
21949212	2	0	0	0	0	0	0	0	2
22173048	1	0	0	0	0	0	0	0	1
22202498	0	0	0	0	0	0	0	2	2
22021141	1	0	0	0	0	0	0	1	2
22098747	4	0	2	0	0	0	0	0	6
22266879	1	0	0	0	0	0	0	1	2
22330747	0	0	0	0	0	0	0	1	1
22320598	0	0	0	0	0	0	0	2	2
22150510	1	0	1	0	0	0	0	0	2
21954283	7	0	0	0	0	0	0	2	9
22382615	1	0	0	0	0	0	0	0	1
22738355	2	0	0	0	0	0	0	0	2
21741972	3	0	0	0	0	0	0	0	3
26179903	2	0	0	0	0	0	0	0	2
22326359	0	0	0	0	0	0	0	1	1
22189386	0	0	1	0	0	0	0	0	1
22204300	3	0	0	0	0	0	0	1	4
22302182	1	0	0	0	0	0	0	3	4
22372725	0	0	0	0	0	0	0	1	1
21755761	0	0	0	0	0	0	0	2	2
22287426	3	0	0	0	0	0	0	1	4
22093061	3	0	1	0	0	0	0	0	4
22105158	5	0	0	0	0	0	0	0	5
22283251	5	0	0	0	0	0	0	1	6
22492771	0	0	0	0	0	2	0	0	2
21700737	1	0	0	0	0	0	0	1	2
22152202	3	0	0	0	0	0	0	0	3
22040838	1	0	0	0	0	0	0	0	1
22389521	1	0	0	0	0	0	0	1	2
21953112	5	0	0	0	0	0	0	1	6
22204261	3	0	0	0	0	0	0	3	6
21962685	7	0	0	0	0	0	0	1	8
22165886	0	0	0	0	0	0	0	1	1
22207716	1	0	1	0	0	0	0	1	3
22263411	1	0	0	0	0	0	0	0	1
22319522	1	0	0	0	0	0	0	1	2
25452321	3	0	0	0	0	0	0	0	3
22285016	1	0	0	0	0	0	0	1	2
22303561	7	0	0	0	0	0	0	3	10
21769621	1	0	0	0	0	0	0	0	1
22358811	1	0	0	0	0	0	0	1	2
22200819	0	0	0	0	0	0	0	1	1
22374493	0	0	2	0	0	0	0	0	2
22165142	2	0	0	0	0	0	0	0	2
21744238	3	0	0	0	0	0	0	1	4
22371672	0	0	0	0	0	0	0	1	1
22241388	1	0	0	0	0	0	0	0	1
21793646	5	0	0	0	0	0	0	3	8
21792216	0	0	0	0	0	0	0	1	1
22357424	0	0	0	0	0	0	0	2	2
22101586	2	0	0	0	0	0	0	0	2
22360247	0	0	0	0	0	0	0	2	2
22289119	1	0	0	0	0	0	0	0	1
22376348	1	0	0	0	0	0	0	0	1
22267719	0	0	0	0	0	0	0	1	1
25069683	0	0	0	0	0	2	0	0	2
22264418	1	0	0	0	0	0	0	1	2
21706158	0	0	1	0	0	0	0	0	1
27509915	2	0	0	0	0	0	0	0	2
22356371	0	0	0	0	0	0	0	1	1
21904740	1	0	0	0	0	0	0	0	1
22737642	0	1	0	0	0	0	0	1	2
21695164	2	0	0	0	0	0	0	0	2
22027912	2	0	0	0	0	0	0	0	2
27931587	0	0	2	0	0	0	0	0	2
22095021	1	0	0	0	0	0	0	0	1
21861706	1	0	0	0	0	0	0	0	1
22389288	0	0	0	0	0	0	0	1	1
21807868	1	0	0	0	0	0	0	1	2
26703831	2	0	0	0	0	0	0	0	2
22198113	1	0	0	0	0	0	0	0	1
22385843	2	0	0	0	0	0	0	0	2
21756309	0	0	1	0	0	0	0	0	1
22280120	5	0	0	0	0	0	0	1	6
21948747	3	0	0	0	0	0	0	1	4
21707502	0	0	1	0	0	0	0	0	1
21953139	4	0	0	0	0	0	0	0	4
22092030	1	0	0	0	0	0	0	0	1
22198661	1	0	0	0	0	0	0	0	1
74483684	0	0	0	0	0	0	0	1	1
21746095	0	0	0	0	0	0	0	1	1
25229052	1	0	0	0	0	0	0	0	1
22152539	1	0	0	0	0	0	0	0	1
21717508	2	0	0	0	0	0	0	0	2
22330313	0	0	0	0	0	0	0	1	1
21741549	0	0	2	0	0	0	0	0	2
22078576	2	0	1	0	0	0	0	0	3
22281304	2	0	0	0	0	0	0	0	2
22183477	0	0	1	0	0	0	0	0	1
22289348	3	0	0	0	0	0	0	3	6
21873984	0	0	0	0	0	0	0	1	1
21792411	1	0	0	0	0	0	0	1	2
21772894	1	0	0	0	0	0	0	0	1
22398953	0	0	0	0	0	0	0	1	1
22389636	1	0	0	0	0	0	0	0	1
28339410	2	0	0	0	0	0	0	0	2
22352040	1	0	0	0	0	1	0	0	2
22349014	1	0	1	0	0	0	0	0	2
22320202	1	0	0	0	0	0	0	0	1
22375376	4	0	0	0	0	0	0	0	4
22380191	3	0	0	0	0	0	0	0	3
28318536	1	0	0	0	0	0	0	1	2
22397931	2	0	0	0	0	0	0	2	4
22357271	2	0	0	0	0	0	0	0	2
22359010	2	0	0	0	0	0	0	0	2
25984161	1	0	0	0	0	0	0	1	2
21813850	0	0	0	0	0	2	0	0	2
22075810	1	0	0	0	0	0	0	1	2
22000445	2	0	0	0	0	0	0	1	3
26134641	2	0	0	0	0	0	0	0	2
22040684	1	0	0	0	0	0	0	0	1
22162372	1	0	0	0	0	0	0	0	1
27613399	4	0	0	0	0	0	0	0	4
22263900	1	0	0	0	0	0	0	0	1
22207562	2	0	0	0	0	0	0	0	2
22257357	1	0	0	0	0	0	0	0	1
22170910	0	0	0	0	0	0	0	2	2
22353194	4	0	0	0	0	0	0	1	5
22352465	1	0	0	0	0	0	0	0	1
22739939	0	0	1	0	0	0	0	0	1
22349341	0	0	0	0	0	0	0	1	1
22330232	2	0	0	0	0	0	0	1	3
22106847	0	0	0	0	0	0	0	1	1
21965153	1	0	0	0	0	0	0	1	2
22362380	1	0	0	0	0	0	0	0	1
22167978	0	0	0	0	0	0	0	7	7
21733236	0	0	1	0	0	0	0	0	1
22207538	3	0	0	0	0	0	0	0	3
22099271	1	0	0	0	0	0	0	0	1
21730776	1	0	0	0	0	0	0	0	1
22041737	1	0	0	0	0	0	0	1	2
22040021	2	0	0	0	0	0	0	0	2
22212141	0	0	0	0	0	0	0	1	1
21759731	5	0	1	0	0	0	0	2	8
22212019	1	0	0	0	0	0	0	0	1
22103627	1	0	0	0	0	0	0	0	1
21721092	0	0	0	1	0	0	0	0	1
22030174	0	0	0	0	0	0	0	2	2
22286845	0	0	0	0	0	0	0	1	1
22078967	2	0	0	0	0	0	0	0	2
22333169	1	0	0	0	0	0	0	0	1
22389326	1	0	0	0	0	0	0	0	1
21776016	3	0	0	0	0	0	0	0	3
22219111	0	0	0	0	0	0	0	1	1
21783284	3	0	0	0	0	0	0	0	3
22242759	0	0	0	0	0	0	0	2	2
26634392	0	0	0	0	0	1	0	0	1
22159011	1	0	0	0	0	0	0	0	1
22093133	3	0	0	0	0	1	0	0	4
22165398	1	0	0	0	0	0	0	0	1
22077669	2	0	3	0	0	0	0	0	5
22388745	2	0	1	0	0	0	0	0	3
22213864	0	0	1	0	0	0	0	0	1
22239413	0	0	0	0	0	0	0	1	1
21862508	1	0	0	0	0	0	0	0	1
21694265	0	0	0	0	0	0	0	2	2
22330640	0	0	0	0	0	0	0	1	1
21873542	1	0	0	0	0	0	0	0	1
22164375	4	0	0	0	0	0	0	0	4
22356703	1	0	0	0	0	0	0	0	1
22027831	1	0	0	0	0	0	0	0	1
22366695	0	0	0	0	0	0	0	1	1
22003690	1	0	0	0	0	0	0	1	2
21726108	1	1	0	0	0	0	0	0	2
21791368	0	0	0	0	0	0	0	1	1
22202421	3	0	1	0	0	0	0	4	8
22289364	1	0	1	0	0	0	0	1	3
22329871	0	0	1	0	0	0	0	1	2
21866805	2	0	0	0	0	0	0	3	5
22221115	0	0	0	0	0	0	0	1	1
22767576	1	0	0	0	0	0	0	1	2
22358871	0	0	0	0	0	0	0	1	1
22217410	0	0	0	0	0	0	0	1	1
22389016	1	0	0	0	0	0	0	0	1
22388460	1	0	0	0	0	0	0	1	2
21811776	0	0	1	0	0	0	0	0	1
25972324	0	0	0	0	0	0	0	1	1
22367853	3	0	0	0	0	0	0	4	7
21953261	7	0	0	0	0	0	0	2	9
25948831	3	0	0	0	0	0	0	0	3
21950431	1	0	0	0	0	0	0	0	1
21913161	3	0	0	0	0	0	0	2	5
22663070	0	0	0	0	0	1	0	0	1
22290109	2	0	0	0	0	0	0	4	6
22095993	1	0	0	0	0	0	0	0	1
21713162	1	0	0	0	0	0	0	4	5
21718482	0	0	0	0	0	0	0	1	1
